Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDT23,7.72,1,0.074669288,1,76.3986,1,1,0,2,1,1402.1748
NCD31,12.1,0,0.025834127999999998,9,165.1526,0,3,1,2,0,164.4526
FDV19,14.85,1,0.035227697,6,159.5578,1,1,0,2,1,2085.9514
NCQ30,12.857645184135976,0,0.050901814000000004,9,120.5414,4,0,2,0,0,365.5242
NCD18,16.0,0,0.07296514400000001,9,231.3668,3,8,1,2,2,4607.335999999999
FDL10,8.395,0,0.039492207,13,97.3042,8,2,2,0,1,1091.2462
FDX20,7.365,0,0.042552205,6,225.172,6,6,2,1,1,3395.58
FDM32,20.5,0,0.020587886,6,89.583,1,1,0,2,1,1797.66
FDR09,18.25,0,0.130095044,13,257.2962,0,3,1,2,0,517.9924
FDL34,12.857645184135976,0,0.040747616,13,140.2496,5,0,1,2,3,4093.3384
NCK42,7.475,0,0.013146636000000001,9,214.5192,7,5,1,1,1,2804.3496
FDU23,12.15,0,0.02176755,1,164.6184,7,5,1,1,1,3797.7232
DRI01,7.97,0,0.0,14,172.0422,3,8,1,2,2,5690.5926
FDG16,15.25,0,0.08995645,5,217.1192,9,4,1,0,1,3235.788
FDY56,16.35,1,0.06266564200000001,6,225.6062,3,8,1,2,2,1579.9434
FDO24,11.1,0,0.176182345,0,158.1604,6,6,2,1,1,1901.5248
NCV29,11.8,0,0.022843501000000002,8,177.8686,8,2,2,0,1,4621.9836
FDQ48,14.3,1,0.034411238,0,98.6726,8,2,2,0,1,782.9808
FDU15,13.65,1,0.0,10,36.6532,2,7,1,1,1,755.0172
FDS47,16.75,0,0.128861359,1,86.2856,6,6,2,1,1,1406.1696
FDO50,16.25,0,0.078290271,3,93.1804,9,4,1,0,1,1194.4452
FDW48,18.0,0,0.008539208000000001,0,81.2618,6,6,2,1,1,402.809
FDV20,20.2,1,0.100095288,6,125.2678,0,3,1,2,0,127.1678
FDW47,15.0,0,0.046447327999999996,1,121.5414,9,4,1,0,1,2436.828
FDA07,12.857645184135976,1,0.030794774,6,122.9072,5,0,1,2,3,4532.7664
FDZ16,12.857645184135976,1,0.159081735,5,193.5478,5,0,1,2,3,4649.9472
FDN09,12.857645184135976,0,0.034705807000000005,13,241.6828,5,0,1,2,3,4873.656
FDB50,13.0,0,0.154487495,3,77.2986,2,7,1,1,1,1246.3776
NCL06,14.65,0,0.07217867900000001,9,262.9594,9,4,1,0,1,5233.188
DRG03,12.857645184135976,0,0.061686402,4,153.9998,5,0,1,2,3,5229.1932
DRM59,5.88,0,0.003599378,7,152.2998,7,5,1,1,1,3075.9959999999996
FDU25,12.35,0,0.026832182000000003,3,57.3246,2,7,1,1,1,1332.2658
NCU42,9.0,0,0.019616991,9,169.6474,2,7,1,1,1,2526.7110000000002
FDH21,10.395,0,0.05226427,12,158.4604,0,3,1,2,0,158.4604
DRO47,10.195,0,0.112203445,7,111.786,6,6,2,1,1,1697.79
FDC44,12.857645184135976,0,0.17176107699999998,6,115.7518,5,0,1,2,3,5351.0346
NCL29,9.695,0,0.11417050599999999,8,158.9604,7,5,1,1,1,1743.0644
FDL48,19.35,1,0.08226641900000001,0,48.8034,8,2,2,0,1,340.2238
FDJ21,16.7,1,0.038685176,13,146.6102,3,8,1,2,2,2770.3938
FDT40,5.985,0,0.095795326,5,128.4678,8,2,2,0,1,508.6712
NCD43,8.85,0,0.026814123999999998,9,103.7964,0,3,1,2,0,210.3928
FDM28,15.7,0,0.045203854,5,180.266,8,2,2,0,1,1617.894
FDR35,12.5,0,0.020697723,1,198.8742,8,2,2,0,1,5773.1518
NCP17,19.35,0,0.027827268,8,65.6168,3,8,1,2,2,383.5008
FDT23,7.72,1,0.074883035,1,79.8986,7,5,1,1,1,1090.5804
FDX15,17.2,0,0.156298858,10,162.1578,8,2,2,0,1,1283.6624
NCU42,12.857645184135976,0,0.019412191999999998,9,166.5474,5,0,1,2,3,4379.6324
FDV23,12.857645184135976,0,0.105324246,1,125.7046,5,0,1,2,3,3237.1196
FDY34,12.857645184135976,1,0.019227816000000002,13,163.9842,4,0,2,0,0,331.5684
FDE16,8.895,0,0.044093978,5,208.3954,0,3,1,2,0,1041.9769999999999
FDV60,20.2,1,0.117599259,0,195.31099999999998,7,5,1,1,1,3338.987
FDQ44,20.5,0,0.036140297,6,120.0756,8,2,2,0,1,2302.3364
FDZ09,17.6,0,0.10479168900000001,13,165.2868,1,1,0,2,1,3111.9492
FDW36,11.15,0,0.057021155999999996,0,106.8622,9,4,1,0,1,2011.3818
NCZ30,12.857645184135976,0,0.026058181,9,121.9098,5,0,1,2,3,3374.2744
FDL09,19.6,1,0.12829573,13,167.2816,7,5,1,1,1,2013.3792
FDE05,10.895,1,0.03263762,5,147.7102,2,7,1,1,1,1895.5326
DRO35,13.85,0,0.034765901,7,114.2492,2,7,1,1,1,1853.5872
FDN60,15.1,0,0.09569633400000001,0,159.7604,2,7,1,1,1,2693.8268
NCZ29,15.0,0,0.071371458,8,125.2362,8,2,2,0,1,1384.1982
FDX08,12.85,0,0.022696131,6,179.9318,3,8,1,2,2,2706.4770000000003
FDZ16,16.85,1,0.267565911,5,194.1478,0,3,1,2,0,1162.4868
DRL37,15.5,0,0.053327763,14,44.477,1,1,0,2,1,865.54
FDL21,15.85,1,0.007145063,13,41.048,6,6,2,1,1,479.376
FDW10,21.2,0,0.071076055,13,174.83700000000002,2,7,1,1,1,5469.547
FDB53,13.35,0,0.139426044,5,148.3392,6,6,2,1,1,3877.6192
DRM49,6.11,1,0.151925271,14,46.6086,6,6,2,1,1,624.5204
NCD06,13.0,0,0.099479703,9,44.906000000000006,9,4,1,0,1,652.484
FDN10,12.857645184135976,0,0.045900447999999996,13,118.9124,5,0,1,2,3,2844.2976
FDS13,12.857645184135976,0,0.21799414,3,266.5884,4,0,2,0,0,1324.942
FDH38,6.425,0,0.010454459000000001,3,115.6808,9,4,1,0,1,1406.1696
FDY21,12.857645184135976,0,0.17264121300000002,13,195.111,5,0,1,2,3,5303.097
FDT60,12.0,0,0.075701524,0,124.6388,7,5,1,1,1,2105.2596
DRZ24,7.535,0,0.081914677,14,120.344,9,4,1,0,1,3835.008
FDW56,7.68,0,0.071010513,6,190.9162,9,4,1,0,1,5195.2374
FDG57,14.7,0,0.072444983,6,48.6034,7,5,1,1,1,194.4136
FDY14,10.3,0,0.06998190900000001,4,263.0226,1,1,0,2,1,6079.4198
FDS19,13.8,1,0.06457046,6,76.2012,2,7,1,1,1,1669.8264
FDX01,10.1,0,0.024159767000000002,3,114.715,6,6,2,1,1,815.605
FDV32,7.785,0,0.089210159,6,64.251,2,7,1,1,1,1328.271
DRI39,13.8,0,0.097611115,4,54.893,2,7,1,1,1,679.1160000000001
NCU05,11.8,0,0.058975504000000005,8,81.7618,3,8,1,2,2,966.7416
NCA29,10.5,0,0.027430696,9,171.1106,2,7,1,1,1,3593.3226
FDO10,12.857645184135976,1,0.0,13,58.7588,4,0,2,0,0,400.8116
DRL47,19.7,0,0.038815341,7,124.2362,7,5,1,1,1,1887.543
FDA50,12.857645184135976,0,0.152632413,4,98.441,4,0,2,0,0,96.541
FDU23,12.857645184135976,0,0.021618297,1,167.1184,5,0,1,2,3,2476.776
FDR27,15.1,1,0.096491904,10,134.4942,3,8,1,2,2,1854.9188
DRH36,16.2,0,0.033568871,14,74.9696,2,7,1,1,1,2162.5184
FDZ51,11.3,1,0.054507422,10,96.3094,1,1,0,2,1,666.4658
FDQ40,12.857645184135976,1,0.063079544,5,175.7712,4,0,2,0,0,351.5424
FDB17,12.857645184135976,0,0.06420812599999999,5,180.1976,4,0,2,0,0,181.0976
FDQ16,19.7,0,0.041974489000000004,5,108.6912,2,7,1,1,1,2183.824
FDG09,20.6,1,0.048207430999999995,6,188.0556,2,7,1,1,1,2065.3116
DRI59,9.5,0,0.041065647000000004,7,223.5088,2,7,1,1,1,4697.8848
FDH47,13.5,1,0.128709014,15,96.1068,1,1,0,2,1,1846.9292
FDA21,13.65,0,0.03596071,13,186.3924,8,2,2,0,1,1665.8316
NCO05,7.27,0,0.046520703,8,97.7384,1,1,0,2,1,591.2304
NCL31,12.857645184135976,0,0.210596485,11,144.747,4,0,2,0,0,143.14700000000002
NCH42,6.86,0,0.03674399,9,231.201,2,7,1,1,1,6201.927
FDG57,14.7,0,0.072238195,6,47.5034,1,1,0,2,1,972.068
NCQ50,12.857645184135976,0,0.034141213,9,211.9218,5,0,1,2,3,3419.5488
FDK24,9.195,0,0.101500374,0,45.2744,7,5,1,1,1,679.1160000000001
DRG39,14.15,0,0.042246575,4,54.2982,9,4,1,0,1,1104.5622
FDX46,12.3,1,0.058105769,13,60.4562,6,6,2,1,1,1777.6860000000001
FDY01,11.8,1,0.170141787,3,116.7834,1,1,0,2,1,2303.6679999999997
FDJ40,13.6,1,0.049579883,5,110.0912,6,6,2,1,1,1965.4416
FDS01,11.6,0,0.0,3,178.2686,9,4,1,0,1,1955.4546
FDJ09,15.0,0,0.058725134000000005,13,43.6744,2,7,1,1,1,407.4696
FDT49,7.0,0,0.0,3,105.62799999999999,9,4,1,0,1,1384.864
FDW50,13.1,0,0.075695552,4,168.4158,9,4,1,0,1,1504.0422
FDV39,11.3,0,0.007321067,10,197.7426,2,7,1,1,1,2570.6538
FDY36,12.3,0,0.009463757,0,73.83800000000001,2,7,1,1,1,1245.046
NCE18,10.0,0,0.021407511,9,248.175,1,1,0,2,1,3495.45
FDB05,12.857645184135976,0,0.145669556,5,247.2776,4,0,2,0,0,743.0328
FDK14,6.98,0,0.041273236,3,82.4934,3,8,1,2,2,982.7208
FDP10,19.0,0,0.128090139,13,107.0622,8,2,2,0,1,1376.2086
FDC45,17.0,0,0.135707553,6,172.5106,6,6,2,1,1,2053.3272
FDS48,15.15,0,0.027774002000000002,0,152.3708,6,6,2,1,1,3159.8868
FDX04,12.857645184135976,1,0.07278643,5,49.4376,4,0,2,0,0,191.7504
FDQ20,12.857645184135976,0,0.029640603999999997,6,40.8138,5,0,1,2,3,1543.3244
FDU13,8.355,0,0.18793900300000002,3,146.9418,7,5,1,1,1,1029.9926
NCR53,12.15,0,0.14492016,8,224.4404,1,1,0,2,1,1800.3232
FDN49,17.25,1,0.125419157,2,40.048,9,4,1,0,1,399.48
FDR31,6.46,1,0.049121972,6,144.6102,1,1,0,2,1,2916.204
DRI03,12.857645184135976,0,0.0,4,175.3028,5,0,1,2,3,3719.1588
FDL58,5.78,1,0.07414907400000001,13,262.2568,8,2,2,0,1,5273.1359999999995
NCJ05,18.7,0,0.04604992,8,151.9682,1,1,0,2,1,3354.3004
FDS10,19.2,0,0.035384612,13,180.3318,2,7,1,1,1,3428.2042
FDK34,12.857645184135976,0,0.038340116,13,240.1564,5,0,1,2,3,7150.691999999999
FDW48,12.857645184135976,0,0.0,0,81.8618,4,0,2,0,0,161.1236
FDE08,12.857645184135976,0,0.049080853,6,147.7734,5,0,1,2,3,4602.6754
NCH06,12.857645184135976,0,0.076183667,9,245.646,5,0,1,2,3,3695.19
FDV08,7.35,0,0.028711412000000002,6,39.9454,3,8,1,2,2,377.5086
FDQ15,20.35,1,0.0,10,81.6276,8,2,2,0,1,1787.0072
FDL56,12.857645184135976,0,0.12517151,6,88.9198,5,0,1,2,3,3139.9128
DRC12,17.85,0,0.037826873,14,189.7188,8,2,2,0,1,2285.0256
FDX49,4.615,1,0.101747034,3,231.33,1,1,0,2,1,4660.6
FDJ09,15.0,0,0.0,13,47.2744,6,6,2,1,1,679.1160000000001
FDN23,12.857645184135976,1,0.075142108,1,145.8444,5,0,1,2,3,3773.7544
DRD01,12.1,1,0.061424738,14,56.7614,3,8,1,2,2,1049.9666
FDS43,11.65,0,0.040597054,6,187.324,7,5,1,1,1,1864.24
FDY48,12.857645184135976,0,0.041556697000000004,0,104.4332,4,0,2,0,0,307.5996
FDU12,15.5,1,0.126791761,0,262.1568,0,3,1,2,0,527.3136
FDX33,9.195,1,0.11748483400000001,13,158.5578,8,2,2,0,1,2406.867
FDH45,15.1,1,0.106097275,6,43.2796,3,8,1,2,2,123.8388
FDJ10,5.095,1,0.129395895,13,140.3838,1,1,0,2,1,1826.2894
FDX32,15.1,1,0.10026502699999999,6,142.5786,3,8,1,2,2,3323.0078
DRG51,12.1,0,0.011557563,4,165.3526,9,4,1,0,1,3453.5046
NCB31,6.235,0,0.119157788,9,263.791,3,8,1,2,2,2103.928
FDW47,15.0,0,0.077622622,1,121.8414,0,3,1,2,0,243.6828
FDT20,12.857645184135976,0,0.041194986,6,39.1164,5,0,1,2,3,1235.7248
FDI34,10.65,1,0.08513595300000001,13,232.3668,8,2,2,0,1,3685.8688
FDH56,9.8,1,0.10681691900000001,6,114.2492,0,3,1,2,0,463.3968
DRJ47,18.25,0,0.04421348,7,173.408,1,1,0,2,1,1038.6480000000001
FDP04,12.857645184135976,0,0.013745883,5,62.0168,5,0,1,2,3,1534.0032
NCZ06,19.6,0,0.09430805800000001,9,251.8698,9,4,1,0,1,3551.3772
FDY37,17.0,1,0.026622757,3,144.247,7,5,1,1,1,3149.2340000000004
FDO46,9.6,1,0.014234595,13,190.2872,9,4,1,0,1,4727.18
FDI10,8.51,1,0.078526225,13,173.5422,9,4,1,0,1,5000.8238
NCT42,5.88,0,0.0249887,9,150.3392,3,8,1,2,2,447.4176
FDE29,8.905,0,0.143712172,5,60.2878,3,8,1,2,2,1151.1682
FDQ11,12.857645184135976,1,0.067373081,1,258.8988,5,0,1,2,3,3083.9856
FDS20,8.85,0,0.053822086,6,183.8292,1,1,0,2,1,2554.0088
FDR26,20.7,0,0.043011277,4,177.2028,3,8,1,2,2,3364.9532
NCH43,12.857645184135976,0,0.123557061,9,216.6192,4,0,2,0,0,215.7192
FDO25,6.3,0,0.127968205,3,209.627,3,8,1,2,2,3984.813
FDB40,17.5,1,0.007570599,4,144.6102,3,8,1,2,2,2187.153
FDB14,12.857645184135976,1,0.0,3,92.31200000000001,4,0,2,0,0,372.848
FDW23,5.765,0,0.081996785,0,40.1164,6,6,2,1,1,540.6296
FDZ23,17.75,1,0.067777778,0,186.924,3,8,1,2,2,3169.208
FDX35,5.035,1,0.080362549,1,229.0036,2,7,1,1,1,4326.3684
FDX24,8.355,0,0.013929058999999999,0,94.1462,8,2,2,0,1,2221.1088
DRG15,6.13,0,0.077169953,4,63.0536,2,7,1,1,1,1225.072
FDY60,10.5,1,0.0,0,143.3128,8,2,2,0,1,1438.128
FDK02,12.5,0,0.112681821,3,119.14399999999999,3,8,1,2,2,3235.788
FDK24,12.857645184135976,0,0.10080442,0,45.4744,5,0,1,2,3,1041.3112
NCA05,20.75,0,0.02512588,8,150.4734,6,6,2,1,1,890.8404
FDN33,12.857645184135976,1,0.122519571,13,93.0436,5,0,1,2,3,2363.59
FDA09,13.35,1,0.15021128,13,179.06599999999997,2,7,1,1,1,2696.49
FDK50,7.96,0,0.028357839,3,163.2894,6,6,2,1,1,4530.1032
NCE55,8.92,0,0.130663423,9,175.237,2,7,1,1,1,2117.244
FDG12,6.635,1,0.006335942,0,121.8098,9,4,1,0,1,2048.6666
FDC37,15.5,0,0.032845997,0,106.7938,1,1,0,2,1,3215.8140000000003
DRG15,6.13,0,0.076735903,4,62.4536,8,2,2,0,1,1225.072
FDQ58,7.315,0,0.01530184,13,154.434,8,2,2,0,1,1378.2060000000001
FDQ51,16.0,1,0.029377239,10,46.1718,0,3,1,2,0,94.5436
FDR46,16.85,0,0.233356571,13,146.576,0,3,1,2,0,439.42800000000005
FDC50,15.85,0,0.13705394699999998,3,94.4094,3,8,1,2,2,1047.3034
FDJ09,15.0,0,0.0,13,43.4744,8,2,2,0,1,543.2928
NCC18,19.1,0,0.177236497,9,172.3422,6,6,2,1,1,2586.633
FDL04,19.0,0,0.11183028199999999,5,105.4622,1,1,0,2,1,952.7598
FDH48,13.5,0,0.0,0,84.654,9,4,1,0,1,1211.756
FDD38,16.75,1,0.008204465,3,99.8674,9,4,1,0,1,2342.9502
FDT47,12.857645184135976,1,0.02439015,1,95.9068,5,0,1,2,3,3207.8244
FDE41,9.195,1,0.064143995,5,85.9566,7,5,1,1,1,1691.132
FDH19,19.35,0,0.033275634,10,173.8738,2,7,1,1,1,2432.8332
FDW26,11.8,1,0.107662745,4,224.1772,2,7,1,1,1,2890.9036
FDW35,10.6,0,0.01115195,1,40.6454,2,7,1,1,1,167.7816
FDQ55,13.65,1,0.013064516000000002,6,115.5834,7,5,1,1,1,1382.2008
FDV22,14.85,1,0.009954237,13,158.263,9,4,1,0,1,2659.8709999999996
NCN29,12.857645184135976,0,0.021214364,8,48.2034,4,0,2,0,0,97.2068
FDQ26,13.5,1,0.067859568,4,60.1562,6,6,2,1,1,1599.9174
FDV24,5.635,0,0.103481775,0,150.005,7,5,1,1,1,1797.66
FDG50,7.405,0,0.015358176000000001,3,92.4146,2,7,1,1,1,1459.4336
NCF42,12.857645184135976,0,0.293066133,9,177.0712,4,0,2,0,0,351.5424
FDT46,11.35,0,0.030981392000000003,13,51.9008,2,7,1,1,1,708.4112
DRE49,12.857645184135976,0,0.0,14,153.8024,5,0,1,2,3,7741.9224
FDV56,16.1,1,0.013623294,6,109.3596,7,5,1,1,1,1186.4556
FDD32,17.7,1,0.041098734,6,80.9276,3,8,1,2,2,487.3656
NCN19,13.1,0,0.01209726,11,188.85299999999998,6,6,2,1,1,3225.801
FDQ48,14.3,1,0.034382602000000005,0,96.5726,1,1,0,2,1,2251.0698
FDW34,12.857645184135976,0,0.035406842,13,244.317,5,0,1,2,3,8262.578000000001
NCS38,8.6,0,0.090374342,9,114.3176,7,5,1,1,1,1946.7992
FDL58,5.78,1,0.07445112599999999,13,264.5568,3,8,1,2,2,6327.7632
FDY59,8.195,0,0.031467128,0,91.8462,7,5,1,1,1,2313.655
FDZ03,13.65,1,0.078786674,4,184.824,8,2,2,0,1,3355.632
FDP60,17.35,0,0.056032247,0,102.3016,7,5,1,1,1,1619.2256
NCI30,20.25,0,0.058935522000000004,9,246.646,8,2,2,0,1,2463.46
FDO03,12.857645184135976,1,0.064577332,10,230.5352,4,0,2,0,0,687.1056
FDZ20,16.1,0,0.034306962,6,252.3356,8,2,2,0,1,3815.034
FDQ31,12.857645184135976,1,0.053586458,6,89.7856,5,0,1,2,3,966.7416
FDY03,17.6,1,0.076431919,10,113.2202,3,8,1,2,2,2025.3636
FDW45,18.0,0,0.039090105,13,148.4418,7,5,1,1,1,4119.9704
NCO41,12.5,0,0.031549131,8,99.0384,0,3,1,2,0,197.0768
FDK16,9.065,0,0.115233813,5,94.4094,1,1,0,2,1,2856.282
FDZ16,16.85,1,0.159825617,5,195.5478,6,6,2,1,1,4262.4516
NCD18,16.0,0,0.073080167,9,228.4668,2,7,1,1,1,2534.0348
FDF52,9.3,0,0.066727717,5,181.6292,1,1,0,2,1,2371.5796
FDF09,6.215,0,0.012146608,6,37.9848,6,6,2,1,1,782.9808
FDW43,20.1,1,0.022552082999999997,6,226.6036,2,7,1,1,1,6831.108
FDU19,8.77,1,0.047036035999999996,6,170.5422,2,7,1,1,1,2759.0752
FDA50,16.25,0,0.087158654,4,95.141,6,6,2,1,1,2220.4429999999998
FDS48,15.15,0,0.027756137,0,150.4708,1,1,0,2,1,2106.5912
NCH07,13.15,0,0.092589917,9,159.5604,1,1,0,2,1,1901.5248
NCK54,12.15,0,0.0,9,117.615,1,1,0,2,1,1514.695
FDD53,12.857645184135976,0,0.077427883,5,41.8454,4,0,2,0,0,41.9454
FDV58,20.85,0,0.12122744699999999,13,197.5452,6,6,2,1,1,4306.3944
FDI08,18.2,1,0.066284519,6,247.2092,6,6,2,1,1,3486.1288
FDD08,8.3,0,0.03549838,6,36.6506,3,8,1,2,2,455.4072
FDX34,6.195,0,0.072131519,13,120.1098,7,5,1,1,1,2892.2352
FDX55,15.1,0,0.0,6,216.4166,7,5,1,1,1,2830.3158
NCS05,11.5,0,0.021020616000000002,8,130.7942,7,5,1,1,1,2782.3782
FDL04,19.0,0,0.111902259,5,105.4622,6,6,2,1,1,1905.5196
FDJ53,10.5,0,0.071548187,5,120.2098,3,8,1,2,2,602.549
FDB47,8.8,0,0.071540443,13,210.6612,9,4,1,0,1,2508.7344
NCS29,12.857645184135976,0,0.121765124,8,264.1884,4,0,2,0,0,264.9884
FDB33,17.75,0,0.014609738,6,160.4262,7,5,1,1,1,3182.5240000000003
FDL52,12.857645184135976,1,0.08069799799999999,5,39.8506,4,0,2,0,0,37.9506
FDB03,17.75,1,0.156802171,4,242.1538,6,6,2,1,1,4326.3684
FDW20,20.75,0,0.024144862000000003,6,123.37299999999999,6,6,2,1,1,2093.9410000000003
FDT10,16.7,1,0.062297249000000006,13,60.6562,3,8,1,2,2,592.562
FDK04,12.857645184135976,0,0.052058710999999994,5,55.5588,5,0,1,2,3,1145.1760000000002
NCL07,13.85,0,0.031402114,11,40.248000000000005,7,5,1,1,1,319.584
FDZ31,15.35,1,0.113217223,6,191.1504,8,2,2,0,1,1725.7536
FDE45,12.1,0,0.0,6,177.3002,6,6,2,1,1,3044.7034
NCK54,12.15,0,0.0,9,118.515,3,8,1,2,2,1398.18
DRE15,12.857645184135976,0,0.031139932999999998,4,74.8012,4,0,2,0,0,303.6048
NCQ38,16.35,0,0.013363901999999999,11,106.12799999999999,6,6,2,1,1,1917.504
FDB08,12.857645184135976,0,0.030952737,6,160.1578,5,0,1,2,3,3048.6982
DRF49,7.27,0,0.07136748,14,111.8518,3,8,1,2,2,2277.036
DRC27,13.8,0,0.058192802,4,246.9802,9,4,1,0,1,5896.3248
FDB37,20.25,1,0.022976492999999997,0,240.3538,9,4,1,0,1,4086.0146
FDS35,9.3,0,0.111220521,1,65.7826,8,2,2,0,1,968.7389999999999
FDE47,14.15,0,0.037967687,15,125.6046,9,4,1,0,1,1618.5598
NCT53,12.857645184135976,0,0.0,8,164.5526,5,0,1,2,3,2302.3364
FDL14,8.115,1,0.032158866,3,154.8972,8,2,2,0,1,1713.7692
FDP21,12.857645184135976,1,0.045068892,13,190.8872,4,0,2,0,0,945.436
NCV54,11.1,0,0.033176087,9,120.1124,7,5,1,1,1,1896.1984
NCO41,12.5,0,0.018845298,8,96.7384,6,6,2,1,1,2759.0752
FDQ59,9.8,1,0.056375879000000004,1,84.6908,6,6,2,1,1,1006.6896
FDQ01,19.7,1,0.161356273,3,253.1014,3,8,1,2,2,2805.0154
FDQ48,14.3,1,0.034605882000000004,0,95.9726,2,7,1,1,1,2153.1972
FDP09,19.75,0,0.033942546000000004,13,213.5902,9,4,1,0,1,4460.1942
FDK55,18.5,0,0.025740258999999998,10,89.4172,1,1,0,2,1,1605.9096
NCJ43,12.857645184135976,0,0.026938317000000003,9,174.1396,5,0,1,2,3,4012.1108
FDI07,12.35,1,0.033754478,10,199.0426,6,6,2,1,1,3361.6242
NCW41,12.857645184135976,0,0.015375557,8,156.9604,5,0,1,2,3,4278.4308
FDG33,5.365,1,0.140458316,12,169.7764,9,4,1,0,1,3263.7516
NCO05,12.857645184135976,0,0.046333982,8,97.2384,5,0,1,2,3,2660.5368
FDH53,20.5,1,0.0,5,82.8592,6,6,2,1,1,908.1512
FDR49,8.71,0,0.139228412,3,49.5376,8,2,2,0,1,1198.44
FDF33,12.857645184135976,0,0.0,12,109.4596,5,0,1,2,3,1833.6132
FDQ51,16.0,1,0.0,10,48.1718,2,7,1,1,1,756.3488
FDZ38,17.6,0,0.00799436,4,171.6422,1,1,0,2,1,3793.7284
FDV52,20.7,1,0.12176716800000001,5,118.9466,7,5,1,1,1,353.5398
FDM50,13.0,1,0.030083482,3,61.922,6,6,2,1,1,1557.9720000000002
FDV60,20.2,1,0.118025091,0,195.81099999999998,2,7,1,1,1,2553.343
FDG60,20.35,0,0.060649213,0,232.7616,1,1,0,2,1,2812.3392
FDN13,18.6,0,0.15193174199999998,2,101.1358,1,1,0,2,1,1105.8938
DRN59,12.857645184135976,0,0.06383101299999999,7,46.206,5,0,1,2,3,1304.968
FDU02,13.35,0,0.103091351,4,229.9352,2,7,1,1,1,2519.3872
FDZ58,17.85,0,0.052389407,13,120.9072,3,8,1,2,2,2817.6656
NCQ38,16.35,0,0.013355306,11,105.52799999999999,1,1,0,2,1,2024.0320000000002
FDF39,14.85,1,0.019550858,4,263.791,7,5,1,1,1,4207.856
FDT03,21.25,0,0.01005532,10,183.1608,2,7,1,1,1,2756.4120000000003
FDN09,14.15,0,0.034845667999999996,13,242.7828,1,1,0,2,1,3167.8764
FDJ02,17.2,1,0.025162022000000003,3,145.9418,6,6,2,1,1,1765.7016
FDN44,12.857645184135976,0,0.022685222,6,161.592,5,0,1,2,3,4314.384
FDQ34,10.85,0,0.162571649,13,107.4622,7,5,1,1,1,529.311
FDX31,20.35,1,0.014825605,6,233.2958,8,2,2,0,1,4206.5244
NCH55,16.35,0,0.058034349000000006,9,124.802,0,3,1,2,0,253.00400000000002
DRM47,9.3,0,0.04378569400000001,7,191.6846,8,2,2,0,1,3057.3536
DRL01,12.857645184135976,1,0.076798609,14,231.8958,5,0,1,2,3,8413.0488
FDO12,15.75,0,0.055241242,0,196.5452,2,7,1,1,1,3131.9232
NCK30,14.85,0,0.061102235,9,253.2698,7,5,1,1,1,2283.0282
FDP16,18.6,0,0.039517121,5,243.6802,2,7,1,1,1,5896.3248
NCG06,16.35,0,0.029565308999999998,9,256.4646,3,8,1,2,2,515.3292
FDX36,9.695,1,0.12828324300000002,0,226.1404,8,2,2,0,1,3375.6059999999998
FDT09,15.15,1,0.012332667,13,130.0284,2,7,1,1,1,3559.3668
FDF08,14.3,1,0.06519522900000001,6,88.9856,6,6,2,1,1,1669.8264
FDA43,10.895,0,0.108253944,6,194.8794,0,3,1,2,0,585.2382
NCN06,8.39,0,0.121178848,9,165.1868,2,7,1,1,1,2784.3756
DRF15,18.35,0,0.0,4,151.934,1,1,0,2,1,306.268
NCX05,15.2,0,0.09698132,8,116.3492,1,1,0,2,1,2548.6824
FDM21,20.2,0,0.064351908,13,259.4646,6,6,2,1,1,2061.3168
NCG54,12.857645184135976,0,0.079419801,9,172.3106,5,0,1,2,3,5475.5392
FDD26,8.71,1,0.072301795,3,185.6924,7,5,1,1,1,3331.6632
FDU23,12.15,0,0.021719387000000003,1,163.1184,6,6,2,1,1,3467.4864
FDO37,8.06,0,0.021420031000000003,2,232.0326,7,5,1,1,1,3003.4238
FDP19,11.5,0,0.290430317,6,130.6652,0,3,1,2,0,258.3304
FDT13,14.85,0,0.018571641,3,187.3214,8,2,2,0,1,4333.6922
FDY07,11.8,0,0.0,6,45.2402,3,8,1,2,2,1148.505
DRI47,14.7,0,0.020952705,7,143.5128,9,4,1,0,1,2444.8176
NCW42,12.857645184135976,0,0.102371638,9,221.2456,4,0,2,0,0,663.1368
NCQ50,18.75,0,0.034278798,9,214.1218,1,1,0,2,1,4488.1578
FDQ09,7.235,0,0.0,13,115.1834,7,5,1,1,1,1382.2008
FDI20,12.857645184135976,0,0.038377013,6,211.5586,5,0,1,2,3,4432.2306
NCP05,19.6,0,0.025325897000000003,8,150.9024,9,4,1,0,1,3795.06
FDH02,7.27,1,0.020898691,3,92.2488,2,7,1,1,1,814.9392
FDH45,15.1,1,0.105881129,6,42.0796,7,5,1,1,1,454.0756
DRG49,7.81,0,0.112906337,14,243.5486,0,3,1,2,0,488.6972
FDA37,7.81,1,0.055216312000000004,3,125.5046,6,6,2,1,1,3237.1196
FDS13,6.465,0,0.125210375,3,266.8884,2,7,1,1,1,1059.9536
NCW42,12.857645184135976,0,0.058185842,9,220.8456,5,0,1,2,3,4199.8664
FDK15,10.8,0,0.098814721,10,100.5042,3,8,1,2,2,1884.8798
